,Unnamed: 0.1,school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3,Unnamed: 0
968,573,"MS;""F"";17;""U"";""GT3"";""T"";1;1;""other"";""at_home"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;3;2;1;2;5;9;""7"";""9"";10",573.0
969,574,"MS;""M"";20;""R"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";2;1;1;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;4;3;2;4;4;12;""8"";""11"";10",574.0
970,575,"MS;""F"";18;""R"";""GT3"";""A"";4;3;""services"";""services"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;4;3;4;2;8;""10"";""11"";10",575.0
971,576,"MS;""M"";18;""R"";""GT3"";""T"";3;2;""other"";""other"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";2;5;5;5;5;5;8;""9"";""10"";11",576.0
972,577,"MS;""M"";19;""R"";""GT3"";""T"";1;1;""other"";""services"";""home"";""other"";3;2;1;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;4;3;3;2;8;""10"";""9"";11",577.0
973,578,"MS;""M"";17;""U"";""GT3"";""T"";3;3;""health"";""other"";""course"";""mother"";2;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;5;4;2;3;3;4;""8"";""9"";10",578.0
974,579,"MS;""M"";18;""U"";""LE3"";""T"";1;3;""at_home"";""services"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;3;3;2;3;3;0;""9"";""10"";9",579.0
975,580,"MS;""M"";19;""R"";""GT3"";""T"";1;1;""other"";""other"";""home"";""other"";3;1;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;3;3;5;4;""8"";""9"";10",580.0
976,581,"MS;""F"";18;""U"";""GT3"";""A"";1;2;""at_home"";""other"";""course"";""mother"";2;2;2;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;3;1;1;5;2;""6"";""8"";8",581.0
977,582,"MS;""F"";19;""U"";""LE3"";""A"";1;1;""at_home"";""other"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""no"";""no"";1;4;4;1;1;5;0;""6"";""8"";7",582.0
978,583,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""other"";""other"";""other"";""mother"";2;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";5;5;5;1;1;3;0;""8"";""6"";0",583.0
979,584,"MS;""F"";17;""R"";""GT3"";""T"";0;0;""at_home"";""other"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;5;0;""10"";""11"";11",584.0
980,585,"MS;""F"";17;""R"";""LE3"";""A"";3;1;""other"";""at_home"";""course"";""other"";2;3;0;""no"";""yes"";""yes"";""no"";""yes"";""no"";""no"";""no"";4;2;3;2;2;3;5;""8"";""7"";8",585.0
981,586,"MS;""F"";17;""U"";""GT3"";""T"";4;2;""teacher"";""services"";""home"";""mother"";1;2;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;5;5;1;3;5;0;""8"";""8"";0",586.0
982,587,"MS;""F"";18;""R"";""LE3"";""T"";2;2;""services"";""services"";""course"";""mother"";1;2;1;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;3;3;1;2;4;3;""7"";""6"";8",587.0
983,588,"MS;""F"";17;""U"";""GT3"";""T"";4;1;""health"";""at_home"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";3;2;2;1;1;5;0;""8"";""10"";9",588.0
984,589,"MS;""F"";17;""U"";""LE3"";""T"";1;2;""at_home"";""other"";""course"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;5;1;1;1;3;0;""7"";""10"";10",589.0
985,590,"MS;""F"";18;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""mother"";3;2;2;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";3;4;4;2;2;5;3;""7"";""8"";7",590.0
986,591,"MS;""F"";18;""U"";""GT3"";""T"";2;2;""services"";""at_home"";""reputation"";""father"";2;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;5;1;1;1;2;""12"";""13"";14",591.0
987,592,"MS;""F"";17;""U"";""GT3"";""T"";3;3;""services"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;4;0;""11"";""12"";13",592.0
988,593,"MS;""F"";18;""U"";""LE3"";""A"";1;2;""at_home"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;2;4;0;""12"";""13"";14",593.0
989,594,"MS;""F"";18;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;5;1;2;1;0;""18"";""18"";18",594.0
990,595,"MS;""M"";18;""U"";""LE3"";""T"";4;4;""services"";""other"";""reputation"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;5;1;1;5;3;""17"";""17"";17",595.0
991,596,"MS;""F"";17;""U"";""GT3"";""T"";4;2;""other"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;4;0;""17"";""18"";18",596.0
992,597,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""course"";""mother"";3;2;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";4;3;3;1;1;4;0;""9"";""0"";0",597.0
993,598,"MS;""M"";18;""U"";""LE3"";""T"";1;2;""at_home"";""services"";""home"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""no"";4;1;4;5;5;1;8;""10"";""11"";11",598.0
994,599,"MS;""M"";18;""R"";""GT3"";""T"";4;4;""at_home"";""services"";""other"";""mother"";3;1;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";2;5;5;1;1;1;5;""12"";""13"";14",599.0
995,600,"MS;""M"";17;""R"";""GT3"";""T"";1;1;""other"";""services"";""other"";""father"";3;1;0;""no"";""no"";""no"";""no"";""no"";""no"";""no"";""no"";4;2;3;3;4;4;4;""12"";""13"";14",600.0
996,601,"MS;""F"";18;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";1;3;1;1;1;2;4;""8"";""8"";10",601.0
997,602,"MS;""F"";18;""U"";""LE3"";""T"";2;2;""services"";""services"";""course"";""father"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;4;5;1;4;3;0;""11"";""12"";13",602.0
998,603,"MS;""F"";18;""R"";""LE3"";""A"";4;2;""teacher"";""other"";""reputation"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;1;1;1;5;0;""5"";""0"";0",603.0
999,604,"MS;""F"";18;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""course"";""mother"";3;2;1;""no"";""no"";""no"";""no"";""yes"";""no"";""no"";""no"";4;4;2;1;2;2;2;""9"";""10"";10",604.0
1000,605,"MS;""F"";19;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""other"";""father"";2;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""no"";""no"";5;5;5;2;3;2;0;""5"";""0"";0",605.0
1001,606,"MS;""F"";17;""U"";""GT3"";""T"";4;2;""teacher"";""other"";""course"";""father"";2;4;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;3;3;1;5;0;""18"";""18"";18",606.0
1002,607,"MS;""F"";17;""R"";""LE3"";""A"";2;1;""services"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;3;1;2;2;5;""11"";""11"";12",607.0
1003,608,"MS;""F"";18;""U"";""LE3"";""A"";1;1;""at_home"";""services"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";5;2;3;1;2;3;2;""8"";""10"";11",608.0
1004,609,"MS;""F"";18;""U"";""GT3"";""T"";1;2;""at_home"";""at_home"";""course"";""father"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""no"";""no"";4;1;1;1;1;4;0;""11"";""11"";12",609.0
1005,610,"MS;""F"";19;""R"";""GT3"";""A"";1;1;""at_home"";""at_home"";""course"";""other"";2;2;3;""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";""yes"";3;5;4;1;4;1;0;""8"";""0"";0",610.0
1006,611,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""services"";""other"";""home"";""mother"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;1;1;1;4;5;""14"";""14"";15",611.0
1007,612,"MS;""M"";17;""R"";""GT3"";""T"";4;3;""services"";""other"";""home"";""mother"";2;2;1;""no"";""yes"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";4;5;5;1;3;2;4;""10"";""11"";11",612.0
1008,613,"MS;""F"";18;""U"";""GT3"";""T"";3;3;""services"";""services"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";5;3;4;1;1;5;0;""10"";""10"";10",613.0
1009,614,"MS;""F"";17;""R"";""GT3"";""T"";4;4;""teacher"";""services"";""other"";""father"";2;2;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;5;2;""12"";""12"";12",614.0
1010,615,"MS;""F"";17;""U"";""LE3"";""A"";3;2;""services"";""other"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";1;2;3;1;2;5;0;""15"";""14"";15",615.0
1011,616,"MS;""M"";18;""U"";""LE3"";""T"";1;1;""other"";""services"";""home"";""father"";2;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";3;3;2;1;2;3;2;""14"";""13"";14",616.0
1012,617,"MS;""F"";18;""U"";""LE3"";""T"";1;1;""at_home"";""services"";""course"";""father"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;3;2;1;1;4;0;""19"";""17"";18",617.0
1013,618,"MS;""F"";18;""R"";""LE3"";""A"";1;2;""at_home"";""other"";""course"";""mother"";3;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;4;1;4;5;0;""16"";""15"";15",618.0
1014,619,"MS;""F"";18;""U"";""GT3"";""T"";3;3;""services"";""services"";""other"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;2;1;3;3;6;""13"";""12"";13",619.0
1015,620,"MS;""F"";17;""U"";""LE3"";""T"";4;4;""at_home"";""at_home"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";2;3;4;1;1;1;4;""15"";""14"";15",620.0
1016,621,"MS;""F"";17;""R"";""GT3"";""T"";1;2;""other"";""services"";""course"";""father"";2;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""no"";""no"";3;2;2;1;2;3;0;""13"";""13"";13",621.0
1017,622,"MS;""M"";18;""R"";""GT3"";""T"";1;3;""at_home"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""no"";""no"";3;3;4;2;4;3;0;""8"";""10"";9",622.0
1018,623,"MS;""M"";18;""U"";""LE3"";""T"";4;4;""teacher"";""services"";""other"";""mother"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;2;2;2;5;0;""15"";""16"";16",623.0
1019,624,"MS;""F"";17;""R"";""GT3"";""T"";1;1;""other"";""services"";""reputation"";""mother"";3;1;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;2;1;1;2;1;0;""8"";""8"";9",624.0
1020,625,"MS;""F"";18;""U"";""GT3"";""T"";2;3;""at_home"";""services"";""course"";""father"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;2;3;1;2;4;0;""10"";""10"";10",625.0
1021,626,"MS;""F"";18;""R"";""GT3"";""T"";4;4;""other"";""teacher"";""other"";""father"";3;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";3;2;2;4;2;5;0;""7"";""5"";0",626.0
1022,627,"MS;""M"";18;""R"";""LE3"";""T"";1;2;""at_home"";""services"";""other"";""father"";3;1;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";4;3;3;2;3;3;3;""9"";""10"";10",627.0
1023,628,"MS;""F"";17;""U"";""GT3"";""T"";2;2;""other"";""at_home"";""home"";""mother"";1;3;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";3;4;3;1;1;3;8;""10"";""11"";12",628.0
1024,629,"MS;""F"";17;""R"";""GT3"";""T"";1;2;""other"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;5;5;1;3;1;4;""7"";""8"";9",629.0
1025,630,"MS;""F"";18;""R"";""LE3"";""T"";4;4;""other"";""other"";""reputation"";""mother"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;4;1;1;1;0;""15"";""17"";17",630.0
1026,631,"MS;""F"";18;""R"";""GT3"";""T"";1;1;""other"";""other"";""home"";""mother"";4;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;2;1;2;4;4;""10"";""11"";12",631.0
1027,632,"MS;""F"";19;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""other"";2;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;3;1;1;3;4;""7"";""8"";9",632.0
1028,633,"MS;""F"";18;""R"";""LE3"";""T"";4;4;""teacher"";""services"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;3;3;4;2;1;""13"";""14"";14",633.0
1029,634,"MS;""F"";18;""U"";""GT3"";""T"";3;3;""other"";""other"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;1;3;1;2;1;1;""16"";""16"";16",634.0
1030,635,"MS;""F"";17;""R"";""GT3"";""T"";3;1;""at_home"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;5;4;2;3;1;10;""8"";""9"";9",635.0
1031,636,"MS;""M"";18;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""home"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";3;2;4;1;4;2;4;""17"";""18"";19",636.0
1032,637,"MS;""M"";18;""R"";""GT3"";""T"";2;1;""other"";""other"";""other"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;4;3;1;3;5;0;""7"";""7"";0",637.0
1033,638,"MS;""M"";17;""U"";""GT3"";""T"";2;3;""other"";""services"";""home"";""father"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;3;4;""14"";""15"";16",638.0
1034,639,"MS;""M"";19;""R"";""GT3"";""T"";1;1;""other"";""services"";""other"";""mother"";2;1;1;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;2;1;3;5;0;""5"";""8"";0",639.0
1035,640,"MS;""M"";18;""R"";""GT3"";""T"";4;2;""other"";""other"";""home"";""father"";2;1;1;""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";5;4;3;4;3;3;0;""7"";""7"";0",640.0
1036,641,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""other"";""mother"";2;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;3;3;1;3;4;0;""14"";""17"";15",641.0
1037,642,"MS;""F"";17;""U"";""GT3"";""T"";4;3;""teacher"";""other"";""other"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;5;4;1;1;1;0;""6"";""9"";11",642.0
1038,643,"MS;""F"";18;""R"";""GT3"";""T"";4;4;""teacher"";""at_home"";""reputation"";""mother"";3;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;4;3;2;2;5;4;""7"";""9"";10",643.0
1039,644,"MS;""F"";19;""R"";""GT3"";""T"";2;3;""services"";""other"";""course"";""mother"";1;3;1;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";5;4;2;1;2;5;4;""10"";""11"";10",644.0
1040,645,"MS;""F"";18;""U"";""LE3"";""T"";3;1;""teacher"";""services"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;4;1;1;1;4;""15"";""15"";16",645.0
1041,646,"MS;""F"";18;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";1;1;1;1;1;5;6;""11"";""12"";9",646.0
1042,647,"MS;""M"";17;""U"";""LE3"";""T"";3;1;""services"";""services"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";2;4;5;3;4;2;6;""10"";""10"";10",647.0
1043,648,"MS;""M"";18;""R"";""LE3"";""T"";3;2;""services"";""other"";""course"";""mother"";3;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;1;3;4;5;4;""10"";""11"";11",648.0
