,school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3,Unnamed: 0
380,"MS;""M"";18;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""home"";""father"";1;2;0;""no"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";""no"";3;2;4;1;4;2;4;""15"";""14"";14",
381,"MS;""M"";18;""R"";""GT3"";""T"";2;1;""other"";""other"";""other"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;4;3;1;3;5;5;""7"";""6"";7",
382,"MS;""M"";17;""U"";""GT3"";""T"";2;3;""other"";""services"";""home"";""father"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;3;2;""11"";""11"";10",
383,"MS;""M"";19;""R"";""GT3"";""T"";1;1;""other"";""services"";""other"";""mother"";2;1;1;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;2;1;3;5;0;""6"";""5"";0",
384,"MS;""M"";18;""R"";""GT3"";""T"";4;2;""other"";""other"";""home"";""father"";2;1;1;""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";5;4;3;4;3;3;14;""6"";""5"";5",
385,"MS;""F"";18;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""other"";""mother"";2;3;0;""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";5;3;3;1;3;4;2;""10"";""9"";10",
386,"MS;""F"";18;""R"";""GT3"";""T"";4;4;""teacher"";""at_home"";""reputation"";""mother"";3;1;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";4;4;3;2;2;5;7;""6"";""5"";6",
387,"MS;""F"";19;""R"";""GT3"";""T"";2;3;""services"";""other"";""course"";""mother"";1;3;1;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";5;4;2;1;2;5;0;""7"";""5"";0",
388,"MS;""F"";18;""U"";""LE3"";""T"";3;1;""teacher"";""services"";""course"";""mother"";1;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";4;3;4;1;1;1;0;""7"";""9"";8",
389,"MS;""F"";18;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""mother"";2;2;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";1;1;1;1;1;5;0;""6"";""5"";0",
390,"MS;""M"";20;""U"";""LE3"";""A"";2;2;""services"";""services"";""course"";""other"";1;2;2;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""no"";""no"";5;5;4;4;5;4;11;""9"";""9"";9",
391,"MS;""M"";17;""U"";""LE3"";""T"";3;1;""services"";""services"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";2;4;5;3;4;2;3;""14"";""16"";16",
392,"MS;""M"";21;""R"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";1;1;3;""no"";""no"";""no"";""no"";""no"";""yes"";""no"";""no"";5;5;3;3;3;3;3;""10"";""8"";7",
393,"MS;""M"";18;""R"";""LE3"";""T"";3;2;""services"";""other"";""course"";""mother"";3;1;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;1;3;4;5;0;""11"";""12"";10",
394,"MS;""M"";19;""U"";""LE3"";""T"";1;1;""other"";""at_home"";""course"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;2;3;3;3;5;5;""8"";""9"";9",
0,"GP;""F"";18;""U"";""GT3"";""A"";4;4;""at_home"";""teacher"";""course"";""mother"";2;2;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;4;1;1;3;4;""0"";""11"";11",0.0
1,"GP;""F"";17;""U"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";5;3;3;1;1;3;2;""9"";""11"";11",1.0
2,"GP;""F"";15;""U"";""LE3"";""T"";1;1;""at_home"";""other"";""other"";""mother"";1;2;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;2;2;3;3;6;""12"";""13"";12",2.0
3,"GP;""F"";15;""U"";""GT3"";""T"";4;2;""health"";""services"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;2;2;1;1;5;0;""14"";""14"";14",3.0
4,"GP;""F"";16;""U"";""GT3"";""T"";3;3;""other"";""other"";""home"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;2;1;2;5;0;""11"";""13"";13",4.0
5,"GP;""M"";16;""U"";""LE3"";""T"";4;3;""services"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;2;1;2;5;6;""12"";""12"";13",5.0
6,"GP;""M"";16;""U"";""LE3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;1;1;3;0;""13"";""12"";13",6.0
7,"GP;""F"";17;""U"";""GT3"";""A"";4;4;""other"";""teacher"";""home"";""mother"";2;2;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;1;4;1;1;1;2;""10"";""13"";13",7.0
8,"GP;""M"";15;""U"";""LE3"";""A"";3;2;""services"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;2;2;1;1;1;0;""15"";""16"";17",8.0
9,"GP;""M"";15;""U"";""GT3"";""T"";3;4;""other"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;5;1;1;1;5;0;""12"";""12"";13",9.0
10,"GP;""F"";15;""U"";""GT3"";""T"";4;4;""teacher"";""health"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;3;3;1;2;2;2;""14"";""14"";14",10.0
11,"GP;""F"";15;""U"";""GT3"";""T"";2;1;""services"";""other"";""reputation"";""father"";3;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;2;2;1;1;4;0;""10"";""12"";13",11.0
12,"GP;""M"";15;""U"";""LE3"";""T"";4;4;""health"";""services"";""course"";""father"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;3;5;0;""12"";""13"";12",12.0
13,"GP;""M"";15;""U"";""GT3"";""T"";4;3;""teacher"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;3;1;2;3;0;""12"";""12"";13",13.0
14,"GP;""M"";15;""U"";""GT3"";""A"";2;2;""other"";""other"";""home"";""other"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;5;2;1;1;3;0;""14"";""14"";15",14.0
15,"GP;""F"";16;""U"";""GT3"";""T"";4;4;""health"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;1;2;2;6;""17"";""17"";17",15.0
16,"GP;""F"";16;""U"";""GT3"";""T"";4;4;""services"";""services"";""reputation"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;2;3;1;2;2;10;""13"";""13"";14",16.0
17,"GP;""F"";16;""U"";""GT3"";""T"";3;3;""other"";""other"";""reputation"";""mother"";3;2;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;3;2;1;1;4;2;""13"";""14"";14",17.0
18,"GP;""M"";17;""U"";""GT3"";""T"";3;2;""services"";""services"";""course"";""mother"";1;1;3;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";5;5;5;2;4;5;2;""8"";""8"";7",18.0
19,"GP;""M"";16;""U"";""LE3"";""T"";4;3;""health"";""other"";""home"";""father"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;1;3;1;3;5;6;""12"";""12"";12",19.0
20,"GP;""M"";15;""U"";""GT3"";""T"";4;3;""teacher"";""other"";""reputation"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;1;1;1;1;0;""12"";""13"";14",20.0
21,"GP;""M"";15;""U"";""GT3"";""T"";4;4;""health"";""health"";""other"";""father"";1;1;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";5;4;2;1;1;5;0;""11"";""12"";12",21.0
22,"GP;""M"";16;""U"";""LE3"";""T"";4;2;""teacher"";""other"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;5;1;1;3;5;0;""12"";""13"";14",22.0
23,"GP;""M"";16;""U"";""LE3"";""T"";2;2;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;4;2;4;5;2;""10"";""10"";10",23.0
24,"GP;""F"";15;""R"";""GT3"";""T"";2;4;""services"";""health"";""course"";""mother"";1;3;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;2;1;1;5;2;""10"";""11"";10",24.0
25,"GP;""F"";16;""U"";""GT3"";""T"";2;2;""services"";""services"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";1;2;2;1;3;5;6;""10"";""11"";12",25.0
26,"GP;""M"";15;""U"";""GT3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;2;2;1;2;5;8;""11"";""12"";12",26.0
27,"GP;""M"";15;""U"";""GT3"";""T"";4;2;""health"";""services"";""other"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";2;2;4;2;4;1;0;""11"";""11"";11",27.0
28,"GP;""M"";16;""U"";""LE3"";""A"";3;4;""services"";""other"";""home"";""mother"";1;2;0;""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;1;5;2;""12"";""12"";13",28.0
29,"GP;""M"";16;""U"";""GT3"";""T"";4;4;""teacher"";""teacher"";""home"";""mother"";1;2;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";4;4;5;5;5;5;4;""12"";""11"";12",29.0
30,"GP;""M"";15;""U"";""GT3"";""T"";4;4;""health"";""services"";""home"";""mother"";1;2;0;""no"";""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";5;4;2;3;4;5;0;""10"";""11"";11",30.0
31,"GP;""M"";15;""U"";""GT3"";""T"";4;4;""services"";""services"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;1;1;1;5;2;""15"";""15"";15",31.0
32,"GP;""M"";15;""R"";""GT3"";""T"";4;3;""teacher"";""at_home"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;5;2;1;1;5;0;""13"";""14"";15",32.0
33,"GP;""M"";15;""U"";""LE3"";""T"";3;3;""other"";""other"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";5;3;2;1;1;2;0;""13"";""12"";12",33.0
34,"GP;""M"";16;""U"";""GT3"";""T"";3;2;""other"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";5;4;3;1;1;5;4;""12"";""12"";12",34.0
35,"GP;""F"";15;""U"";""GT3"";""T"";2;3;""other"";""other"";""other"";""father"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";3;5;1;1;1;5;4;""11"";""11"";11",35.0
36,"GP;""M"";15;""U"";""LE3"";""T"";4;3;""teacher"";""services"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;3;1;1;4;0;""14"";""14"";14",36.0
37,"GP;""M"";16;""R"";""GT3"";""A"";4;4;""other"";""teacher"";""reputation"";""mother"";2;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";2;4;3;1;1;5;4;""13"";""13"";13",37.0
38,"GP;""F"";15;""R"";""GT3"";""T"";3;4;""services"";""health"";""course"";""mother"";1;3;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;2;1;1;5;2;""11"";""12"";12",38.0
39,"GP;""F"";15;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""reputation"";""mother"";1;1;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;3;1;1;1;2;8;""14"";""13"";12",39.0
40,"GP;""F"";16;""U"";""LE3"";""T"";2;2;""other"";""other"";""home"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";3;3;3;1;2;3;16;""11"";""11"";10",40.0
41,"GP;""M"";15;""U"";""LE3"";""T"";4;4;""teacher"";""other"";""home"";""other"";1;1;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";5;4;3;2;4;5;8;""10"";""11"";11",41.0
42,"GP;""M"";15;""U"";""GT3"";""T"";4;4;""services"";""teacher"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;5;0;""14"";""15"";15",42.0
43,"GP;""M"";15;""U"";""GT3"";""T"";2;2;""services"";""services"";""course"";""father"";1;1;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;4;1;1;1;1;0;""9"";""10"";10",43.0
44,"GP;""F"";16;""U"";""LE3"";""T"";2;2;""other"";""at_home"";""course"";""father"";2;2;1;""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;2;2;5;14;""10"";""11"";11",44.0
45,"GP;""F"";15;""U"";""LE3"";""A"";4;3;""other"";""other"";""course"";""mother"";1;2;0;""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";5;2;2;1;1;5;4;""10"";""11"";11",45.0
46,"GP;""F"";16;""U"";""LE3"";""A"";3;3;""other"";""services"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";2;3;5;1;4;3;6;""13"";""12"";13",46.0
47,"GP;""M"";16;""U"";""GT3"";""T"";4;3;""health"";""services"";""reputation"";""mother"";1;4;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;2;1;1;2;2;""17"";""17"";17",47.0
48,"GP;""M"";15;""U"";""GT3"";""T"";4;2;""teacher"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;3;2;2;5;4;""11"";""12"";13",48.0
49,"GP;""F"";15;""U"";""GT3"";""T"";4;4;""services"";""teacher"";""other"";""father"";1;2;0;""yes"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;4;4;1;1;3;2;""13"";""12"";12",49.0
50,"GP;""F"";16;""U"";""LE3"";""T"";2;2;""services"";""services"";""course"";""mother"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;2;3;4;0;""14"";""13"";13",50.0
51,"GP;""F"";15;""U"";""LE3"";""T"";4;2;""health"";""other"";""other"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;5;0;""16"";""14"";16",51.0
52,"GP;""M"";15;""U"";""LE3"";""A"";4;2;""health"";""health"";""other"";""father"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;5;5;3;4;5;4;""10"";""9"";9",52.0
53,"GP;""F"";15;""U"";""GT3"";""T"";4;4;""services"";""services"";""course"";""mother"";1;1;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;3;4;2;3;5;0;""13"";""12"";12",53.0
54,"GP;""F"";15;""U"";""LE3"";""A"";3;3;""other"";""other"";""other"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;3;4;4;4;1;0;""13"";""12"";13",54.0
55,"GP;""F"";16;""U"";""GT3"";""A"";2;1;""other"";""other"";""other"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;3;4;1;1;2;2;""12"";""13"";12",55.0
56,"GP;""F"";15;""U"";""GT3"";""A"";4;3;""services"";""services"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;2;1;1;1;0;""15"";""14"";15",56.0
57,"GP;""M"";15;""U"";""GT3"";""T"";4;4;""teacher"";""health"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";3;2;2;1;1;5;8;""15"";""15"";16",57.0
58,"GP;""M"";15;""U"";""LE3"";""T"";1;2;""other"";""at_home"";""home"";""father"";1;2;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;2;1;1;5;0;""14"";""13"";14",58.0
59,"GP;""F"";16;""U"";""GT3"";""T"";4;2;""services"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";4;2;3;1;1;5;2;""16"";""15"";16",59.0
60,"GP;""F"";16;""R"";""GT3"";""T"";4;4;""health"";""teacher"";""other"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";2;4;4;2;3;4;0;""17"";""16"";16",60.0
61,"GP;""F"";16;""U"";""GT3"";""T"";1;1;""services"";""services"";""course"";""father"";4;1;0;""yes"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";5;5;5;5;5;5;0;""10"";""10"";16",61.0
62,"GP;""F"";16;""U"";""LE3"";""T"";1;2;""other"";""services"";""reputation"";""father"";1;2;0;""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;4;3;1;1;1;0;""13"";""13"";10",62.0
63,"GP;""F"";16;""U"";""GT3"";""T"";4;3;""teacher"";""health"";""home"";""mother"";1;3;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;4;4;2;4;4;0;""14"";""13"";13",63.0
64,"GP;""F"";15;""U"";""LE3"";""T"";4;3;""services"";""services"";""reputation"";""father"";1;2;0;""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;4;4;2;4;2;0;""13"";""12"";12",64.0
65,"GP;""F"";16;""U"";""LE3"";""T"";4;3;""teacher"";""services"";""course"";""mother"";3;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;3;1;2;1;2;""16"";""15"";16",65.0
66,"GP;""M"";15;""U"";""GT3"";""A"";4;4;""other"";""services"";""reputation"";""mother"";1;4;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";1;3;3;5;5;3;0;""11"";""12"";12",66.0
67,"GP;""F"";16;""U"";""GT3"";""T"";3;1;""services"";""other"";""course"";""mother"";1;4;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;5;0;""10"";""9"";10",67.0
68,"GP;""F"";15;""R"";""LE3"";""T"";2;2;""health"";""services"";""reputation"";""mother"";2;2;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;3;1;3;4;0;""11"";""10"";11",68.0
69,"GP;""F"";15;""R"";""LE3"";""T"";3;1;""other"";""other"";""reputation"";""father"";2;4;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;2;2;3;3;6;""15"";""15"";15",69.0
70,"GP;""M"";16;""U"";""GT3"";""T"";3;1;""other"";""other"";""reputation"";""father"";2;4;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;2;1;1;5;2;""13"";""11"";11",70.0
71,"GP;""M"";15;""U"";""GT3"";""T"";4;2;""other"";""other"";""course"";""mother"";1;4;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;3;3;1;1;3;0;""11"";""9"";10",71.0
72,"GP;""F"";15;""R"";""GT3"";""T"";1;1;""other"";""other"";""reputation"";""mother"";1;2;0;""yes"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";3;3;4;2;4;5;2;""13"";""11"";11",72.0
73,"GP;""M"";16;""U"";""GT3"";""T"";3;1;""other"";""other"";""reputation"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;3;2;2;2;5;0;""13"";""13"";14",73.0
74,"GP;""F"";16;""U"";""GT3"";""T"";3;3;""other"";""services"";""home"";""mother"";1;2;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;2;4;5;4;""11"";""11"";11",74.0
75,"GP;""M"";15;""U"";""GT3"";""T"";4;3;""teacher"";""other"";""home"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;2;3;5;0;""11"";""11"";11",75.0
76,"GP;""M"";15;""U"";""GT3"";""T"";4;0;""teacher"";""other"";""course"";""mother"";2;4;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;4;3;1;1;1;0;""12"";""11"";11",76.0
77,"GP;""F"";16;""U"";""GT3"";""T"";2;2;""other"";""other"";""reputation"";""mother"";1;4;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;2;3;1;3;3;1;""13"";""13"";13",77.0
78,"GP;""M"";17;""U"";""GT3"";""T"";2;1;""other"";""other"";""home"";""mother"";2;1;3;""yes"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;5;1;1;1;3;0;""9"";""9"";10",78.0
79,"GP;""F"";16;""U"";""GT3"";""T"";3;4;""at_home"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";2;4;3;1;2;3;14;""12"";""11"";11",79.0
80,"GP;""M"";15;""U"";""GT3"";""T"";2;3;""other"";""services"";""course"";""father"";1;1;0;""yes"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";3;2;2;1;3;3;0;""11"";""11"";12",80.0
81,"GP;""M"";15;""U"";""GT3"";""T"";2;3;""other"";""other"";""home"";""mother"";1;3;0;""yes"";""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";5;3;2;1;2;5;2;""10"";""9"";9",81.0
82,"GP;""F"";15;""U"";""LE3"";""T"";3;2;""services"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;4;1;1;5;4;""12"";""11"";11",82.0
83,"GP;""M"";15;""U"";""LE3"";""T"";2;2;""services"";""services"";""home"";""mother"";2;2;0;""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;3;4;2;""13"";""12"";13",83.0
84,"GP;""F"";15;""U"";""GT3"";""T"";1;1;""other"";""other"";""home"";""father"";1;2;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;2;2;3;4;2;""13"";""12"";12",84.0
85,"GP;""F"";15;""U"";""GT3"";""T"";4;4;""services"";""services"";""reputation"";""father"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;4;2;3;5;4;""12"";""11"";12",85.0
86,"GP;""F"";16;""U"";""LE3"";""T"";2;2;""at_home"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;4;1;2;2;6;""13"";""11"";11",86.0
87,"GP;""F"";15;""U"";""GT3"";""T"";4;2;""other"";""other"";""reputation"";""mother"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;3;1;4;""15"";""15"";15",87.0
88,"GP;""M"";16;""U"";""GT3"";""T"";2;2;""services"";""other"";""reputation"";""father"";2;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;4;2;1;1;3;6;""12"";""10"";11",88.0
89,"GP;""M"";16;""U"";""LE3"";""A"";4;4;""teacher"";""health"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;1;3;3;5;5;6;""9"";""9"";10",89.0
90,"GP;""F"";16;""U"";""GT3"";""T"";3;3;""other"";""other"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;3;1;3;4;2;""9"";""11"";11",90.0
91,"GP;""F"";15;""U"";""GT3"";""T"";4;3;""services"";""other"";""reputation"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;5;5;1;3;1;6;""14"";""13"";13",91.0
92,"GP;""F"";16;""U"";""LE3"";""T"";3;1;""other"";""other"";""home"";""father"";1;2;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;3;3;2;3;2;0;""12"";""13"";12",92.0
93,"GP;""F"";16;""U"";""GT3"";""T"";4;2;""teacher"";""services"";""home"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;1;1;2;""13"";""14"";14",93.0
94,"GP;""M"";15;""U"";""LE3"";""T"";2;2;""services"";""health"";""reputation"";""mother"";1;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;4;1;1;4;2;""11"";""12"";12",94.0
95,"GP;""F"";15;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""home"";""mother"";2;4;0;""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";3;1;2;1;1;1;4;""13"";""13"";13",95.0
96,"GP;""M"";16;""R"";""GT3"";""T"";4;3;""services"";""other"";""reputation"";""mother"";2;1;0;""yes"";""yes"";""yes"";""yes"";""no"";""yes"";""yes"";""no"";3;3;3;1;1;4;6;""9"";""11"";11",96.0
97,"GP;""F"";16;""U"";""GT3"";""T"";2;1;""other"";""other"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;5;1;1;5;0;""13"";""12"";12",97.0
98,"GP;""F"";16;""U"";""GT3"";""T"";4;4;""other"";""other"";""reputation"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""no"";5;3;4;1;2;1;4;""12"";""13"";13",98.0
99,"GP;""F"";16;""U"";""GT3"";""T"";4;3;""other"";""at_home"";""course"";""mother"";1;3;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;3;5;1;1;3;2;""12"";""13"";13",99.0
100,"GP;""M"";16;""U"";""GT3"";""T"";4;4;""services"";""services"";""other"";""mother"";1;1;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;5;5;5;5;4;12;""9"";""9"";8",100.0
101,"GP;""M"";16;""U"";""GT3"";""T"";4;4;""services"";""teacher"";""other"";""father"";1;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;4;3;1;1;4;0;""16"";""16"";16",101.0
